Ticker,Company,Country,Exchange,MarketCap,CurrentDate,CurrentPrice,Date_1M,Price_1M,Return_1M,Date_3M,Price_3M,Return_3M,Date_6M,Price_6M,Return_6M,Date_1Y,Price_1Y,Return_1Y,Date_2Y,Price_2Y,Return_2Y,Date_5Y,Price_5Y,Return_5Y,Currency,CurrentPriceUSD,Price_1M_USD,Price_3M_USD,Price_6M_USD,Price_1Y_USD,Price_2Y_USD,Price_5Y_USD,Return_1M_USD,Return_3M_USD,Return_6M_USD,Return_1Y_USD,Return_2Y_USD,Return_5Y_USD
8056.T,BIPROGY INC,US,JPX,402791399424.0,2026-08-05,4736.0,2026-07-03,4477.0,5.785123966942152,2026-05-01,4393.0,7.807876166628724,2026-02-05,4614.23828125,2.6388259844486006,2025-08-05,6225.21044921875,-23.922250683198065,2024-08-05,3686.69482421875,28.46194832531628,2021-08-05,2742.91748046875,72.66286841376805,JPY,30.03322809934616,27.730117470026016,27.98481364781037,29.40559667900743,42.40808852794612,25.323489271277595,25.042842080972605,8.305448513911351,7.3197359014612,2.1343944392286263,-29.180424909849833,18.59830127521347,19.927394830977363
6753.T,SHARP CORP,US,JPX,402635063296.0,2026-08-05,621.5999755859375,2026-07-03,639.0999755859375,-2.738225734394017,2026-05-01,582.4000244140625,6.730760564667393,2026-02-05,720.0,-13.66667005750868,2025-08-05,732.2000122070312,-15.105167273586629,2024-08-05,764.2000122070312,-18.66004113363736,2021-08-05,1622.56298828125,-61.6902406824658,JPY,3.9418610332180037,3.9585252173528716,3.7100742435027882,4.588412716984749,4.987976421220566,5.249203346885622,14.814003327221599,-0.42096950808391265,6.247497341087671,-14.090966171666075,-20.972741241358474,-24.9055376077833,-73.39098050575834
7389.T,AICHI FINANCIAL GROUP INC,US,JPX,402403950592.0,2026-08-05,1629.0,2026-07-03,1483.0,9.844908968307475,2026-05-01,1478.0,10.21650879566982,2026-02-05,1165.793212890625,39.73318612490784,2025-08-05,537.9055786132812,202.8412540727978,2024-08-05,405.5729370117188,301.6540186341208,,,,JPY,10.330263634677976,9.185562700033188,9.415332249365747,7.429361671391462,3.664381723893513,2.7858345778086577,,12.461957661457724,9.71746255023409,39.04644963587025,181.91013963746573,270.8139642233811,
8283.T,PALTAC CORP,US,JPX,401983012864.0,2026-08-05,6630.0,2026-07-03,6642.0,-0.1806684733513974,2026-05-01,4645.0,42.73412271259418,2026-02-05,4901.685546875,35.25959461489452,2025-08-05,4277.20703125,55.00769430986379,2024-08-05,3756.239990234375,76.50629398645835,2021-08-05,4591.6318359375,44.39310983316924,JPY,42.04398274887353,41.139924108982086,29.59013416664675,31.237439302696657,29.13767749913859,25.801187141439414,41.92160784279167,2.1975214088789885,42.08784087320714,34.59484415946979,44.29421408112055,62.95367541963402,0.2919136750211715
CAT,"Caterpillar, Inc.",US,NYQ,401212473344.0,2026-08-05,871.0800170898438,2026-07-02,961.7459106445312,-9.427219034799547,2026-05-05,902.9150390625,-3.525804820541112,2026-02-05,675.7674560546875,28.902333085917387,2025-08-05,430.3561401367188,102.40910628418418,2024-08-05,309.08111572265625,181.82893511730387,2021-08-05,190.1167449951172,358.18163839919305,USD,871.0800170898438,961.7459106445312,902.9150390625,675.7674560546875,430.3561401367188,309.08111572265625,190.1167449951172,-9.427219034799549,-3.525804820541112,28.902333085917387,102.40910628418418,181.82893511730387,358.18163839919305
6592.T,MABUCHI MOTOR CO,US,JPX,399588163584.0,2026-08-05,1653.5,2026-07-03,1624.0,1.8165024630541813,2026-05-01,1474.38818359375,12.148212960420878,2026-02-05,1473.8968505859375,12.185598289504629,2025-08-05,1076.098876953125,53.656883713300886,2024-08-05,895.2553100585938,84.69591650808302,2021-08-05,856.2422485351562,93.11123724959587,JPY,10.485629785107449,10.058903455734253,9.392323824813275,9.39284312882262,7.330723484919076,6.149407347305271,7.817493441129102,4.242274828971859,11.640420205762126,11.63424791937102,43.03676583462348,70.51447713416404,34.130330445061176
9533.T,TOHO GAS CO,US,JPX,399414919168.0,2026-08-05,1114.0,2026-07-03,1237.5,-9.979797979797976,2026-05-01,1232.0,-9.577922077922077,2026-02-05,1304.0675048828125,-14.574974391367302,2025-08-05,1083.772705078125,2.789080660570442,2024-08-05,1009.6087036132812,10.339777778570404,2021-08-05,1227.7457275390625,-9.264599744692948,JPY,7.064403737895191,7.664958760142326,7.84823364764452,8.310555448903983,7.383000011974332,6.934887858410491,11.209320947232868,-7.835071799342397,-9.987341673811901,-14.994806528523174,-4.315268502809378,1.8675987576010522,-36.97741574935359
4966.T,C. UYEMURA & CO.LTD,US,JPX,399192424448.0,2026-08-05,25500.0,2026-07-03,26630.0,-4.243334585054448,2026-05-01,22600.0,12.831858407079654,2026-02-05,18175.970703125,40.29512050003348,2025-08-05,9749.109375,161.56235425351352,2024-08-05,7743.33349609375,229.3155333276539,2021-08-05,4162.54248046875,512.6063606473612,JPY,161.7076259572059,164.94371861219406,143.96922113373876,115.83174321911247,66.4139946458381,53.188080940170494,38.004021169424504,-1.9619374912946408,12.320970193336823,39.60562231314482,143.4842638506152,204.02981852100552,325.5013574387361
403550.KS,SOCAR,US,KSC,397990002688.0,2026-08-05,10600.0,2026-07-03,10860.0,-2.3941068139963217,2026-05-04,16460.0,-35.60145808019441,2026-02-05,11903.83203125,-10.953044597967898,2025-08-05,12905.73828125,-17.86599287078271,2024-08-05,18173.18359375,-41.672300038582776,,,,KRW,7.420734583865851,7.042207979829982,11.184116713702679,8.152695229684241,9.327718909128407,13.390498196257568,,5.375112537431881,-33.64934599820445,-8.978143119508452,-20.444273072983787,-44.58208742420182,
9006.T,KEIKYU CORPORATION,US,JPX,397648658432.0,2026-08-05,1516.5,2026-07-03,1502.0,0.9653794940079896,2026-05-01,1536.5,-1.3016596160104088,2026-02-05,1552.7716064453125,-2.335926693581636,2025-08-05,1539.1075439453125,-1.468873571197038,2024-08-05,1018.60400390625,48.8802315899374,2021-08-05,1180.7421875,28.436166341350443,JPY,9.61684763780795,9.303246915340424,9.787995941238478,9.895495813314596,10.484883926430768,6.996675557507388,10.780178532695572,3.370873903716576,-1.7485530690654505,-2.8159091849821127,-8.278930837132425,37.44881492309779,-10.791388021629844
4401.T,ADEKA CORPORATION,US,JPX,397504512000.0,2026-08-05,4081.0,2026-07-03,4280.0,-4.6495327102803685,2026-05-01,3864.0,5.615942028985499,2026-02-05,4779.7080078125,-14.618215310861082,2025-08-05,2918.153076171875,39.84872943518043,2024-08-05,2320.549072265625,75.86355094898258,2021-08-05,1928.0655517578125,111.6629279683651,JPY,25.879561628680676,26.509917974472046,24.614914622157812,30.460101397945436,19.87937516360205,15.93958880158857,17.60324234259599,-2.3778132636938953,5.1377265610519585,-15.037834935026584,30.182973135215097,62.36028388700634,47.01587994421803
8424.T,FUYO GENERAL LEASE CO LTD,US,JPX,397427736576.0,2026-08-05,4365.0,2026-07-03,4189.0,4.201480066841734,2026-05-01,4295.0,1.6298020954598424,2026-02-05,4334.802734375,0.6966237560370514,2025-08-05,3996.917236328125,9.209166512790334,2024-08-05,3049.179931640625,43.15324440861686,2021-08-05,2011.1151123046875,117.0437670769536,JPY,27.68054067855701,25.946272522211075,27.360522334929556,27.624811100036823,27.228255394698976,20.944471665473202,18.36148499644139,6.684074388185546,1.1696353589671915,0.2017374103242764,1.6610880032588815,32.16156091532336,50.75327885474257
EXIDEIND.BO,EXIDE INDUSTRIES LTD.,US,BSE,397204979712.0,2026-07-17,435.0499877929688,,,,,,,,,,,,,,,,,,,INR,4.5011908991616005,,,,,,,,,,,,
2531.T,TAKARA HOLDINGS INC,US,JPX,396194086912.0,2026-08-05,2024.0,2026-07-03,2114.0,-4.25733207190161,2026-05-01,1735.0,16.657060518731992,2026-02-05,1599.77978515625,26.51741313272793,2025-08-05,1274.1348876953125,58.85288281063104,2024-08-05,970.5477294921876,108.54203647037562,2021-08-05,1280.74853515625,58.03258363696462,JPY,12.835146468132734,13.093917429447174,11.052504365798086,10.195069320258426,8.679806980775822,6.666582450383999,11.693236686753608,-1.9762684674678344,16.12885227940759,25.895627238436347,47.873639316637174,92.52962914144145,9.765557749059429
2222.T,KOTOBUKI SPIRITS,US,JPX,395734679552.0,2026-08-05,2540.0,2026-07-03,2545.0,-0.1964636542239661,2026-05-01,1972.0,28.803245436105485,2026-02-05,1990.404541015625,27.61224905083557,2025-08-05,1871.0687255859373,35.751293646607365,2024-08-05,1393.2529296875,82.30717092909397,2021-08-05,1237.4444580078125,105.26173789563038,JPY,16.107347840443254,15.763490945100784,12.562270091846585,12.684440983250397,12.746307743937846,9.570096603966704,11.297870375804564,2.1813499087227184,28.220040826041192,26.985082446382535,26.368734884060217,68.30914573805795,42.569770272268585
GE,GE Aerospace,US,NYQ,395539578880.0,2026-08-05,381.2200012207031,2026-07-02,377.0499877929688,1.1059577145574817,2026-05-05,286.3230895996094,33.143296879688044,2026-02-05,305.5434875488281,24.767837232918065,2025-08-05,270.7450256347656,40.804064756841726,2024-08-05,156.55062866210938,143.51227745211315,2021-08-05,62.66598892211914,508.3363683839423,USD,381.2200012207031,377.0499877929688,286.3230895996094,305.5434875488281,270.7450256347656,156.55062866210938,62.66598892211914,1.1059577145574595,33.143296879688044,24.767837232918065,40.804064756841726,143.51227745211315,508.3363683839423
3993.HK,CMOC,US,HKG,395152916480.0,2026-08-05,18.46999931335449,2026-07-03,16.200000762939453,14.01233607104566,2026-05-05,17.9212589263916,3.0619522278917177,2026-02-05,21.32079696655273,-13.370971346289108,2025-08-05,9.25538730621338,99.55944254169792,2024-08-05,5.6603312492370605,226.3059792807004,2021-08-05,4.834601879119873,282.03764808689704,HKD,2.3552064230158574,2.0655862380306758,2.2879030675397587,2.7291666661662926,1.1791444421228336,0.7252214055430528,0.621769790965665,14.021210039688526,2.9417048489065456,-13.702360056879325,99.73858493330465,224.75688183145337,278.79074494082573
CONCOR.BO,CONTAINER CORPORATION OF INDIA,US,BSE,394860822528.0,2026-07-17,487.0499877929688,,,,,,,,,,,,,,,,,,,INR,5.039202468691372,,,,,,,,,,,,
104830.KQ,WIMCO,US,KOE,394000007168.0,2026-08-05,32350.0,2026-07-03,36550.0,-11.491108071135436,2026-05-04,53900.0,-39.98144712430427,2026-02-05,42100.0,-23.15914489311164,2025-08-05,22184.521484375,45.82239253068743,2024-08-05,25977.125,24.532641699187277,2021-08-05,32493.51953125,-0.4416866295815502,KRW,22.64724186679814,23.700985420146026,36.623565666377544,28.833443572511896,16.03402889708434,19.140655442235584,28.40193544529484,-4.445990471148065,-38.16210558768842,-21.454952788266034,41.24486123956257,18.320095856409168,-20.261624738852223
170920.KQ,LTC,US,KOE,393272328192.0,2026-08-05,38550.0,2026-07-03,54100.0,-28.74306839186691,2026-05-04,47850.0,-19.43573667711599,2026-02-05,26000.0,48.26923076923077,2025-08-05,11527.888671875,234.40642165509288,2024-08-05,9194.33203125,319.28005067660143,2021-08-05,12586.8935546875,206.27096219180743,KRW,26.9876715290593,35.08134914445691,32.512757275253534,17.806877265684307,8.33186779428172,6.774635046475169,11.00195187699569,-23.071169760517797,-16.9935933129841,51.55757590954666,223.9090225073101,298.3634741047924,145.29894177676442
3941.T,RENGO CO,US,JPX,392783659008.0,2026-08-05,1614.5,2026-07-03,1411.0,14.422395464209782,2026-05-01,1227.0,31.58109209453952,2026-02-05,1358.1207275390625,18.877502365014426,2025-08-05,865.8035278320312,86.47417665791937,2024-08-05,815.3082275390625,98.0232684359422,2021-08-05,785.2493286132812,105.60348683788652,JPY,10.23831223952584,8.739601463079453,7.81638205004856,8.655025579778908,5.898125526136511,5.600259890576922,7.169327940296455,17.148502512130648,30.98530975033691,18.29326378244369,73.58586544414072,82.81851984678374,42.80714070812168
5301.T,TOKAI CARBON CO,US,JPX,392637874176.0,2026-08-05,1622.0,2026-07-03,1758.5,-7.7622974125675315,2026-05-01,1132.2496337890625,43.25462791910937,2026-02-05,1082.333740234375,49.86135419272455,2025-08-05,1006.5225830078124,61.14889296899266,2024-08-05,710.1485595703125,128.4029134666441,2021-08-05,1240.19970703125,30.785388095494003,JPY,10.285873305983841,10.891983821988106,7.2127919427244365,6.897491524601492,6.856747921016733,4.877930039436592,11.323025804897497,-5.564739407532759,42.605989298765664,49.124841535461194,50.010958904533155,110.86553564371897,-9.159676192427835
141A.T,TRIAL HOLDINGS INC,US,JPX,392455946240.0,2026-08-05,3270.0,2026-07-03,3075.0,6.341463414634152,2026-05-01,3863.943115234375,-15.371424928401112,2026-02-05,2887.265625,13.255946099521054,2025-08-05,2425.780517578125,34.801973068228584,2024-08-05,2298.44287109375,42.27023177843525,,,,JPY,20.736624975688756,19.04626116156578,24.614552248025007,18.39995320980961,16.525178671145227,15.787743809014955,,8.875042717223835,-15.75461228488283,12.69933536914316,25.48502735342386,31.34634832272829,
272290.KQ,INNOX Advanced Materials,US,KOE,392201175040.0,2026-08-05,20800.0,2026-07-03,23650.0,-12.050739957716704,2026-05-04,36300.0,-42.69972451790633,2026-02-05,34581.55078125,-39.85232145437014,2025-08-05,24340.662109375,-14.546285115273372,2024-08-05,24513.759765625,-15.149694706695737,2021-08-05,34938.09765625,-40.46613469156889,KRW,14.561441447585821,15.335931742447428,24.66485034674406,23.68420886225954,17.592395666986363,18.062407955752064,30.538692284776516,-5.0501678533032335,-40.96278208512205,-38.51835401270558,-17.228774731848418,-19.382612311396407,-52.318058311734994
253590.KQ,Neosem,US,KOE,392191574016.0,2026-08-05,9290.0,2026-07-03,10650.0,-12.76995305164319,2026-05-04,18970.0,-51.02793885081708,2026-02-05,16880.0,-44.96445497630332,2025-08-05,8234.0498046875,12.824190044507212,2024-08-05,9456.3642578125,-1.7592835182407065,2021-08-05,3043.850830078125,205.20549522992093,KRW,6.50364380038809,6.90603268740233,12.889592591673136,11.560772624798119,5.951221107084905,6.967707550202761,2.660569123570724,-5.826628763982821,-49.54344946022934,-43.74386547108774,9.282509981783882,-6.660207054774647,144.44558657658976
WFCS.NE,WELLS FARGO CDR (CAD HEDGED),US,NEO,391626752000.0,2026-08-05,24.76000022888184,,,,,,,,,,,,,,,,,,,CAD,17.60335576117541,,,,,,,,,,,,
001200.KS,EUGENEIS,US,KSC,391234748416.0,2026-08-05,4320.0,2026-07-03,4430.0,-2.483069977426633,2026-05-04,5980.0,-27.75919732441472,2026-02-05,3999.39501953125,8.016336943539182,2025-08-05,3160.9677734375,36.66700547541717,2024-08-05,3629.011962890625,19.04066572872305,2021-08-05,3504.00146484375,23.287619692608686,KRW,3.0242993775755167,2.8726502164499834,4.063245318830013,2.739105240376233,2.284613109989607,2.67395516545578,3.0627775888973474,5.279068097366246,-25.569362904075277,10.411945221940822,32.376872230645425,13.102097471406937,-1.256317515882166
NAVINFLUOR.NS,NAVIN FLUORINE INT. LTD,US,NSI,390367510528.0,2026-08-05,7609.5,2026-07-03,7552.5,0.7547169811320753,2026-05-05,6996.58251953125,8.760240856986478,2026-02-05,6265.46240234375,21.4515308104551,2025-08-05,5164.75341796875,47.3352043008618,2024-08-05,3438.232177734375,121.32013216787136,2021-08-05,3638.505859375,109.13804440889685,INR,80.01812848588452,79.0613325778395,73.44768843894053,69.51969609931712,58.761627980838966,41.06072679950353,49.04704614989896,1.210194512093521,8.945741093548797,15.101378423129397,36.174117762661176,94.87752585726766,63.14566272009707
452260.KS,HANWHA GALLERIA,US,KSC,389492244480.0,2026-08-05,2040.0,2026-07-03,2100.0,-2.857142857142858,2026-05-04,3025.0,-32.561983471074385,2026-02-05,2165.0,-5.773672055427248,2025-08-05,1122.0,81.81818181818181,2024-08-05,1046.0,95.02868068833652,,,,KRW,1.428141372743994,1.3617529242765158,2.055404195562005,1.4827649723156355,0.8109338952926919,0.7707213786197826,,4.875219820273169,-30.517735838643645,-3.6839013998513748,76.11070162858739,85.29930690407565,
PATANJALI.BO,Patanjali Foods Limited,US,BSE,389460918272.0,2026-08-04,360.0,2026-07-03,414.3500061035156,-13.1169314113483,2026-05-04,456.5499877929688,-21.147736365015778,2026-02-04,509.347412109375,-29.321325397704147,2025-08-04,616.0346069335938,-41.56172462583637,2024-08-02,561.5189819335938,-35.888186938874625,2021-08-04,362.7892150878906,-0.7688252494537084,INR,3.7762924656271935,4.337512563545829,4.810701407295142,5.63294711160529,7.060948626170159,6.705192755223607,4.888393748131023,-12.93875440581662,-21.50224788633378,-32.96062627949977,-46.51862425919611,-43.68107519824371,-22.74983030835064
005965.KS,Dongbu(1P),US,KSC,389292720128.0,2026-08-05,16500.0,2026-07-03,17100.0,-3.508771929824561,2026-05-04,19850.0,-16.876574307304782,2026-02-05,20000.0,-17.500000000000004,2025-08-05,19415.669921875,-15.0170966729817,2024-08-05,21512.12890625,-23.29908363831814,2021-08-05,38053.19140625,-56.63964206353012,KRW,11.551143456017599,11.088559526251629,13.48752835765481,13.697597896680236,14.03282071253409,15.850724328557817,33.26153341955887,4.171722473697548,-14.356855090786302,-15.670298229318401,-17.684806977544167,-27.125453597056016,-65.27176510381464
3116.T,TOYOTA BOSHOKU CORP,US,JPX,388942168064.0,2026-08-05,2171.0,2026-07-03,2248.5,-3.446742272626191,2026-05-01,2207.0,-1.6311735387403714,2026-02-05,2825.23681640625,-23.15688414532452,2025-08-05,2184.014404296875,-0.5958937024989508,2024-08-05,1529.314208984375,41.95905506179607,2021-08-05,1786.7529296875,21.50532756533408,JPY,13.767343370709568,13.926997795701027,14.0592951788567,18.00465630123881,14.878191983911961,10.50468612406371,16.313057820548238,-1.1463664124420347,-2.076574994927116,-23.5345393971097,-7.466287667235183,31.059064574731977,-15.605378696273853
271940.KS,ILJIN HYSOLUS,US,KSC,388914282496.0,2026-08-05,10800.0,2026-07-03,10300.0,4.854368932038833,2026-05-04,18040.0,-40.13303769401331,2026-02-05,13730.0,-21.3401310997815,2025-08-05,16500.0,-34.54545454545455,2024-08-05,19580.0,-44.84167517875383,,,,KRW,7.560748443938792,6.679073866689578,12.257683202624321,9.403400956070982,11.925498460186645,14.427078961161897,,13.200551376536996,-38.318291320173245,-19.595596537256498,-36.60014741370854,-47.593352304423235,
194370.KS,JS CORP,US,KSC,388534403072.0,2026-08-05,13390.0,2026-07-03,12280.0,9.039087947882727,2026-05-04,14302.83203125,-6.382176825229924,2026-02-05,13537.30078125,-1.088110426371114,2025-08-05,9768.435546875,37.074150059612855,2024-08-05,6236.58935546875,114.70068392844487,2021-08-05,8093.638671875,65.43856901506608,KRW,9.373927931883372,7.963012338150293,9.718380484446243,9.271425135398886,7.060209883193352,4.595289432057683,7.074487663765012,17.718365033461914,-3.544341087634395,1.1055775674995605,32.771236081773814,103.98993513855568,32.503276242828406
027360.KQ,AJU IB INVESTMENT,US,KOE,388270981120.0,2026-08-05,3270.0,2026-07-03,4550.0,-28.13186813186813,2026-05-04,15460.0,-78.84864165588617,2026-02-05,4635.0,-29.44983818770227,2025-08-05,2201.218017578125,48.55411748799854,2024-08-05,2023.348388671875,61.61329498705,2021-08-05,5661.18505859375,-42.23824223806111,KRW,2.2892266121925786,2.9504646692657843,10.504644252359867,3.1744183125556447,1.5909467926765473,1.4908583743262938,4.948328617446691,-22.411319273236817,-78.20748083231564,-27.885162357522454,43.89083423344866,53.55091077829983,-53.73737701814545
ASTRAL.BO,ASTRAL LIMITED,US,BSE,388199514112.0,2026-08-04,1449.699951171875,2026-07-03,1384.6500244140625,4.697932734687926,2026-05-04,1558.800048828125,-6.998979615010237,2026-02-04,1501.800048828125,-3.46917671875856,2025-08-04,1425.1976318359375,1.7192225687586715,2024-08-02,2120.25048828125,-31.62600555054922,2021-08-04,1665.1019287109375,-12.936263770099588,INR,15.206919452862394,14.494839600677096,16.4251928355975,16.60862516650718,16.33552262692558,25.318268252174676,22.436372195737704,4.912643891223434,-7.417102465273972,-8.439625192285371,-6.908889295056452,-39.93696843165323,-32.22202181263827
1276.HK,HENGRUI PHARMA,US,HKG,386948759552.0,2026-08-05,58.29999923706055,2026-07-03,59.900001525878906,-2.671122283906957,2026-05-05,66.30000305175781,-12.066370205823327,2026-02-05,68.31182098388672,-14.656060404520243,2025-08-05,80.71855926513672,-27.773736588183883,,,,,,,HKD,7.434138482380206,7.637568702646263,8.464136419380111,8.744248398726086,10.28361508650778,,,-2.663546845681042,-12.168966637181622,-14.982533164734257,-27.70889983879423,,
027410.KS,BGF,US,KSC,386663415808.0,2026-08-05,4010.0,2026-07-03,3965.0,1.1349306431273742,2026-05-04,5290.0,-24.19659735349716,2026-02-05,4007.280029296875,0.0678757332464696,2025-08-05,3827.777099609375,4.760541056824352,2024-08-05,3122.078857421875,28.44006135422683,2021-08-05,5396.9765625,-25.699139998812992,KRW,2.807277894462459,2.571119211788755,3.5944093205034733,2.7445055250352794,2.7665545398381397,2.3004330030132536,4.717389256047682,9.185053792562403,-21.898769891091874,2.287201423155172,1.4719881367927679,22.032586508075113,-40.49085750421093
8955.T,JAPAN PRIME REALTY INVESTMENT C,US,JPX,386608463872.0,2026-08-05,96200.0,2026-07-03,94800.0,1.4767932489451407,2026-05-01,96405.359375,-0.2130165546099904,2026-02-05,104129.515625,-7.615050907906307,2025-08-05,95946.453125,0.2642587263436136,2024-08-05,69890.5390625,37.64380886227337,2021-08-05,86592.7734375,11.094720934691171,JPY,610.0499457679689,587.1822953224182,614.1329425812801,663.5961023711279,653.6173694462123,480.07019851123187,790.5921946212402,3.894472062205856,-0.6648392441137907,-8.069088472917585,-6.665585358473036,27.075154354472186,-22.836330801338878
NH.BO,Narayana Hrudayalaya Limited,US,BSE,386591686656.0,2026-07-17,2027.5999755859373,,,,,,,,,,,,,,,,,,,INR,20.978312408529174,,,,,,,,,,,,
2379.TW,REALTEK SEMICONDUCTOR CORP,US,TAI,385160118272.0,2026-08-05,751.0,2026-07-03,783.0,-4.0868454661558085,2026-05-05,533.0,40.90056285178236,2026-02-05,463.0,62.20302375809936,2025-08-05,532.602783203125,41.005646925728186,2024-08-05,429.5766906738281,74.82326585783592,2021-08-05,473.79241943359375,58.50823466061373,TWD,23.182518027722836,24.521700527518988,16.868157025426626,14.625471357256174,17.822279270231775,13.181686428943578,17.09534608995682,-5.461213826884814,37.43361525967599,58.50783514215583,30.07605635741646,75.86913596138969,35.60718751018506
013030.KQ,HY-LOKCO,US,KOE,384818315264.0,2026-08-05,33050.0,2026-07-03,31950.0,3.4428794992175327,2026-05-04,46150.0,-28.385698808234014,2026-02-05,31893.92578125,3.6247473160849975,2025-08-05,29725.91015625,11.182466159244232,2024-08-05,22723.021484375,45.4472065817749,2021-08-05,14311.4296875,130.93430021786563,KRW,23.137290377053432,20.71809806220699,31.357654090970755,21.843508534906277,21.484623987636724,16.742943063904818,12.509334414307887,11.676710418025404,-26.214855518430912,5.9229580270022675,7.692321682556469,38.19129820093477,84.96020340290475
2264.T,MORINAGA MILK INDUSTRY CO,US,JPX,384747241472.0,2026-08-05,1166.0,2026-07-03,1300.5,-10.342176086120723,2026-05-01,1184.75,-1.5826123654779534,2026-02-05,1014.5856323242188,14.9237642296314,2025-08-05,810.320556640625,43.89367151611307,2024-08-05,758.3529052734375,53.754273490859525,2021-08-05,736.299560546875,58.35945890473868,JPY,7.394160465337336,8.055174842476845,7.547236050362699,6.465746691425636,5.520158102661867,5.209040231477161,6.722416459978149,-8.206083543386589,-2.0282337004419837,14.358956795243616,33.9483458231352,41.94861503767895,9.992597295309057
LRCX,Lam Research Corporation,US,NMS,384667877376.0,2026-08-05,307.4200134277344,2026-07-02,351.4100036621094,-12.518138293146777,2026-05-05,275.6058349609375,11.543361725743573,2026-02-05,212.90475463867188,44.39321186108205,2025-08-05,96.14787292480467,219.73667651302216,2024-08-05,75.73123168945312,305.9355784524338,2021-08-05,61.29130554199219,401.5719778021588,USD,307.4200134277344,351.4100036621094,275.6058349609375,212.90475463867188,96.14787292480467,75.73123168945312,61.29130554199219,-12.518138293146775,11.543361725743573,44.39321186108205,219.7366765130222,305.9355784524338,401.5719778021588
448900.KQ,PIM KOREA,US,KOE,384513114112.0,2026-08-05,65200.0,2026-07-03,52800.0,23.484848484848484,2026-05-04,127900.0,-49.0226739640344,2026-02-05,60500.0,7.768595041322324,2025-08-05,12500.0,421.6,2024-08-05,31200.0,108.974358974359,,,,KRW,45.64451838377863,34.2383592389524,86.9045278057456,41.43523363745771,9.034468530444428,22.989012440666556,,33.313977066545995,-47.477399007556784,10.158708849455355,405.2263808320915,98.5492787112311,
036620.KQ,GAMSUNG Corp.,US,KOE,381917528064.0,2026-08-05,4185.0,2026-07-03,4250.0,-1.5294117647058791,2026-05-04,6480.0,-35.416666666666664,2026-02-05,6284.74072265625,-33.41014077297994,2025-08-05,5599.30810546875,-25.258622651741906,2024-08-05,2915.501708984375,43.54304739741893,2021-08-05,1370.8651123046875,205.281676689854,KRW,2.929790022026282,2.755928537226282,4.402981549501419,4.304292565191844,4.046941829689587,2.1482213159816155,1.198245772866784,6.308635454494893,-33.45895300519616,-31.933297338590638,-27.604839769811917,36.382131590921944,144.50660193165595
3481.TW,INNOLUX CORPORATION,US,TAI,381494329344.0,2026-08-05,47.79999923706055,2026-07-03,66.0,-27.57575873172644,2026-05-05,26.634876251220703,79.46394338839787,2026-02-05,21.307899475097656,124.32994529997649,2025-08-05,11.387020111083984,319.7761905288339,2024-08-05,13.20719051361084,261.9240533238288,2021-08-05,18.59556198120117,157.05057629010105,TWD,1.475531749718101,2.0669632628560066,0.8429292213103139,0.6730843919143297,0.3810394141295461,0.405266504764624,0.67096381192826,-28.613547408709174,75.04811939304005,119.21942737693243,287.23861495767693,264.0892430957451,119.91227000419302
031430.KS,SHINSEGAE INTERNATIONAL,US,KSC,381297393664.0,2026-08-05,11030.0,2026-07-03,12630.0,-12.668250197941411,2026-05-04,14860.0,-25.77388963660835,2026-02-05,12193.8759765625,-9.544758195011603,2025-08-05,10887.3896484375,1.3098672516324017,2024-08-05,12137.478515625,-9.124452943000517,2021-08-05,34278.05078125,-67.82197427038827,KRW,7.721764383022673,8.189971158863045,10.09696077555418,8.351340496447108,7.868942332599602,8.94322578827007,29.9617585144415,-5.716830581676547,-23.523874612666717,-7.538623454429549,-1.870365080287817,-13.657951103610333,-74.22793331939846
7581.T,SAIZERIYA COMPANY,US,JPX,381237886976.0,2026-08-05,7540.0,2026-07-03,5470.0,37.84277879341864,2026-05-01,5050.0,49.306930693069305,2026-02-05,6580.0,14.589665653495445,2025-08-05,5390.80810546875,39.86771282678352,2024-08-05,5355.28759765625,40.7954262493744,2021-08-05,2347.0537109375,221.25383261843825,JPY,47.814725479111075,33.88066619634628,32.1701135719195,41.9329939968884,36.72387772891739,36.78486408285562,21.428605073647304,41.12687513879951,48.63088802038726,14.0265001889899,30.20064447459059,29.98478225014336,123.13503522407613
2784.T,ALFRESA HOLDINGS CORP,US,JPX,380552085504.0,2026-08-05,2140.5,2026-07-03,2178.0,-1.7217630853994526,2026-05-01,2359.0,-9.262399321746509,2026-02-05,2514.46484375,-14.872542150650226,2025-08-05,2140.630126953125,-0.0060789087982349,2024-08-05,1891.7708740234373,13.147951974097303,2021-08-05,1486.553466796875,43.990784577174,JPY,13.573928367113695,13.490327417850494,15.027583745773882,16.024170090935513,14.582644662367898,12.994359912119874,13.572236124126675,0.619710305567378,-9.673247564293163,-15.290911853262601,-6.917238392685421,4.460153935348954,0.01246841693249845
199800.KQ,ToolGen,US,KOE,380493955072.0,2026-08-05,43250.0,2026-07-03,36150.0,19.640387275242045,2026-05-04,92500.0,-53.24324324324324,2026-02-05,56700.0,-23.72134038800705,2025-08-05,27350.0,58.13528336380256,2024-08-05,64400.0,-32.8416149068323,2021-08-05,121200.0,-64.3151815181518,KRW,30.277997240773402,23.441603910760023,62.85120267421007,38.83269003708847,19.76741714461241,47.451679524965584,105.93849560245872,29.163505006052006,-51.82590634308186,-22.0296167691309,53.17123637989114,-36.191937685064765,-71.4192682569388
